year,problem,paper,evidence_type,section,category,page,line,confidence,model_chain,writing_feature,source_text,snippet,original_position
2021,C,C006,section_heading,改进方案,改进方案,28,30,0.960186,多目标@p1 -> 遗传算法@p1 -> TOPSIS@p1 -> VAR@p15 -> 回归@p17 -> Logistic@p29 -> ODE@p39,连接词=首先:7、进一步:10、可知:2、表明:2、说明:4、相比:1、为了:2、从而:1、因此:10；页行中位数=40.0；段落候选中位数=7.0；图表候选=13；公式行候选=678；标题候选=78,九 、 模 型 的 评价 与 改进 方向,15790 立方 米 左 右 ， 可 见 产能 具备 提升 潜力 时 ， 该 生产 企业 的 产能 可 得 到 显著 / 提升 。 / 九 、 模 型 的 评价 与 改进 方向 / 28 OO / Pcs afl 获取 更 多 资讯,2021/C006.pdf#page=28:line=30
2021,C,C006,section_heading,参考文献,参考文献,5,26,0.932757,多目标@p1 -> 遗传算法@p1 -> TOPSIS@p1 -> VAR@p15 -> 回归@p17 -> Logistic@p29 -> ODE@p39,连接词=首先:7、进一步:10、可知:2、表明:2、说明:4、相比:1、为了:2、从而:1、因此:10；页行中位数=40.0；段落候选中位数=7.0；图表候选=13；公式行候选=678；标题候选=78,根据 参考 文献 可 知 ， 评 价 指标 应 当 刻 画 的 是 被 评价 对 象 的 特征 或 属性 。 每,货 商 的 重要 性 程度 。 / 5.1 建 模 前 准备 / 根据 参考 文献 可 知 ， 评 价 指标 应 当 刻 画 的 是 被 评价 对 象 的 特征 或 属性 。 每 / 一 项 所 选取 的 评判 指标 均 为 从 不 同方 面 反 映 评价 对 象 所 具有 某 种 特征 大 小 的 一 / 个 度量 。 而 在 多 个 评价 指标 构成 指标 体系 时 ， 构 建 评价 指标 体系 的 原则 在 于 :,2021/C006.pdf#page=5:line=26
2021,C,C006,section_heading,附录,附录,29,30,0.956958,多目标@p1 -> 遗传算法@p1 -> TOPSIS@p1 -> VAR@p15 -> 回归@p17 -> Logistic@p29 -> ODE@p39,连接词=首先:7、进一步:10、可知:2、表明:2、说明:4、相比:1、为了:2、从而:1、因此:10；页行中位数=40.0；段落候选中位数=7.0；图表候选=13；公式行候选=678；标题候选=78,附录 1: 支撑 材料 文件 列表,"工程 ,2004(08):24-27. / [4] 南 通 市 建设 工程 造价 管理 处 〈 通 建 价 [2020]37 号 ) / 附录 1: 支撑 材料 文件 列表 / 附录 2: 补充 表格 、 图 片 和 公式 推导 / 附录 3: Python 代码",2021/C006.pdf#page=29:line=30
2021,C,C085,paper_overview,,论文总览,1,1,0.92112,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,基于双层和随机规划的原材料订购与运输问题,基于双层和随机规划的原材料订购与运输问题 / 摘要 / 本文主要建立双层随机规划模型、带有偏差变量的随机规划模型、随机整数规划模,2021/C085.pdf#page=1:line=1
2021,C,C085,section_heading,摘要,摘要,1,2,0.662909,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,摘要,基于双层和随机规划的原材料订购与运输问题 / 摘要 / 本文主要建立双层随机规划模型、带有偏差变量的随机规划模型、随机整数规划模 / 型并通过基于动态权重的离散化贪心和动态规划算法、二分答案算法为企业解决原材料,2021/C085.pdf#page=1:line=2
2021,C,C085,section_heading,问题重述,问题重述,2,1,0.819779,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,一、问题重述,一、问题重述 / 1.1问题背景 / 由于原材料的采购成本直接影响企业的生产效益，一些建筑和装饰板材的生产企业,2021/C085.pdf#page=2:line=1
2021,C,C085,section_heading,问题分析,问题分析,2,26,0.789262,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,二、问题分析,4、在现有原材料的供应商和转运商的实际情况下建立数学模型确定每周提高的产 / 能并计划未来24周的订购和转运方案。 / 二、问题分析 / 首先对附件数据进行预处理，判断各家供应商供货量具有周期性，存在淡季与旺季， / 部分具有泊松分布特性。,2021/C085.pdf#page=2:line=26
2021,C,C085,section_heading,模型假设,模型假设,3,29,0.853194,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,三、基本假设,图1：问题分析总体可视图 / ov.cn / 三、基本假设 / 1、假设初始库存量满足企业两周产能的约束； / 关注数学模型,2021/C085.pdf#page=3:line=29
2021,C,C085,section_heading,符号说明,符号说明,4,5,0.82514,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,四、符号说明,4、假设考虑平均运输损耗，则实际规划材料所能产生的产能应为28488m3； / 5、假设在分析采购成本时C的采购单价为1。 / 四、符号说明 / 符号 / 符号说明,2021/C085.pdf#page=4:line=5
2021,C,C085,section_heading,模型建立,模型建立,4,35,0.846854,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,五、模型的建立与求解,注：其它符号将在文中具体说明 / 生在线 / 五、模型的建立与求解 / cn / 5.1数据预处理,2021/C085.pdf#page=4:line=35
2021,C,C085,section_heading,模型求解,模型求解,3,8,0.904405,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,用基于动态权重的离散化贪心和动态规划算法求解并分析实施效果。,变量，以最小化每周运输损耗为上层规划的优化目标，以最小化每周原材料订购成本为 / 下层规划的优化目标建立双层随机规划模型。注意一家转运商可能不够的情况。最后利 / 用基于动态权重的离散化贪心和动态规划算法求解并分析实施效果。 / 2.3问题三的分析 / 基于问题二的决策变量，以较多采购A类、较少采购C类原材料和减少转运商的转,2021/C085.pdf#page=3:line=8
2021,C,C085,section_heading,结果分析,结果分析,7,25,0.931631,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,5.1.4 $H#QSK-TOPS1S 模型 的 求解 与 结果 分 析,"values = rj + Hae + 33 + Tad, (5-2-5) / 其 中 waluej 表 示 第 1 家 供应 商 得 分 ， 得 分 越 高 ， 对 应 的 供应 商 越 重要 。 / 5.1.4 $H#QSK-TOPS1S 模型 的 求解 与 结果 分 析 / 1、 确 定 权 重 / 本 文 将 4 种 指标 作为 评价 标准 对 402 SEM PEAT SEEMS PO), HOHE RAL",2021/C085.pdf#page=7:line=25
2021,C,C085,section_heading,灵敏度分析,灵敏度分析,22,12,0.926529,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,灵敏 度 分 析,考虑 转运 损耗 则 期 望 最 高 产能 为 31781 x (1 — 1.374294%) = 31344m3 / 六 、 模 型 的 评价 与 改进 / 灵敏 度 分 析 / 设置 参数 Imdl 和 lmdr 表示 考虑 前 后 周 的 界限 ， 即 对 第 i 周 ， 从 i+lmdl( 非 正 数 ) 考 虑 / 到 i+lmdr 周 ， 判 断 这 个 范围 内 能 够 规划 材料 能 否 满足 本 周 的 产能 。-3 则 为 [-3.0]，2 则,2021/C085.pdf#page=22:line=12
2021,C,C085,section_heading,模型评价,模型评价,22,11,0.96516,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,六 、 模 型 的 评价 与 改进,动 较 大 ， 其 他 时 刻 产 能 提高 率 较为 平稳 ， 整 体 产 能 提高 率 的 均值 为 12.7%， 结 果 较 优 。 / 考虑 转运 损耗 则 期 望 最 高 产能 为 31781 x (1 — 1.374294%) = 31344m3 / 六 、 模 型 的 评价 与 改进 / 灵敏 度 分 析 / 设置 参数 Imdl 和 lmdr 表示 考虑 前 后 周 的 界限 ， 即 对 第 i 周 ， 从 i+lmdl( 非 正 数 ) 考 虑,2021/C085.pdf#page=22:line=11
2021,C,C085,section_heading,参考文献,参考文献,23,15,0.929848,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,七 、 参 考 文献,"由 此 可 以 判断 提早 准备 对 产能 提高 的 效果 更 好 。 但 比较 同时 前 后 看 1 周 ， 和 只 向 前 或 者 / 向 后 看 1 周 的 结果 ， 发 现 同 时 规划 前 后 几 周 对 产能 提高 存在 更 为 明显 的 效果 。 / 七 、 参 考 文献 / (1) & BR. 基于 焙 权 法 TOPSIS 模型 的 房地产 企业 财务 风险 评估 [机 .中 国 市 / 场 , 2021, {4} (16) :156-159+171.",2021/C085.pdf#page=23:line=15
2021,C,C085,section_heading,附录,附录,28,1,0.791801,0-1@p1 -> 整数规划@p1 -> TOPSIS@p1 -> ODE@p28 -> RNN@p54,连接词=首先:6、其次:2、说明:4、相比:1、因此:6；页行中位数=40.0；段落候选中位数=3.5；图表候选=15；公式行候选=603；标题候选=88,附录2data.py,附录2data.py / 介绍：处理附件1近5年402家供应商的相关数据xlsx文件，生成ACB各自每周的订货和供货 / 表格订货量.xlsx和供货量.xlsx,2021/C085.pdf#page=28:line=1
2021,C,C169,paper_overview,,论文总览,1,1,0.910518,0-1@p1 -> 多目标@p1 -> 整数规划@p1 -> 粒子群@p1 -> 线性规划@p1 -> 遗传算法@p2 -> MOPSO@p24 -> VAR@p31,连接词=首先:4、其次:1、进一步:1、由此:2、可知:2、表明:2、说明:8、相比:1、为了:12、从而:7、因此:8；页行中位数=38；段落候选中位数=5；图表候选=10；公式行候选=654；标题候选=148,基于优化算法的企业原材料订购与运输规划模型,基于优化算法的企业原材料订购与运输规划模型 / 摘要 / 为保障生产企业持续稳定发展，本文建立了综合评价模型帮助企业筛选高质量合,2021/C169.pdf#page=1:line=1
2021,C,C169,section_heading,摘要,摘要,1,2,0.66639,0-1@p1 -> 多目标@p1 -> 整数规划@p1 -> 粒子群@p1 -> 线性规划@p1 -> 遗传算法@p2 -> MOPSO@p24 -> VAR@p31,连接词=首先:4、其次:1、进一步:1、由此:2、可知:2、表明:2、说明:8、相比:1、为了:12、从而:7、因此:8；页行中位数=38；段落候选中位数=5；图表候选=10；公式行候选=654；标题候选=148,摘要,基于优化算法的企业原材料订购与运输规划模型 / 摘要 / 为保障生产企业持续稳定发展，本文建立了综合评价模型帮助企业筛选高质量合 / 作供应商，并根据企业生产需求和供应商、转运商实际情况制定未来半年的订购和运,2021/C169.pdf#page=1:line=2
2021,C,C169,section_heading,问题重述,问题重述,2,1,0.806615,0-1@p1 -> 多目标@p1 -> 整数规划@p1 -> 粒子群@p1 -> 线性规划@p1 -> 遗传算法@p2 -> MOPSO@p24 -> VAR@p31,连接词=首先:4、其次:1、进一步:1、由此:2、可知:2、表明:2、说明:8、相比:1、为了:12、从而:7、因此:8；页行中位数=38；段落候选中位数=5；图表候选=10；公式行候选=654；标题候选=148,一、问题重述,一、问题重述 / 某建筑和装饰板材的生产企业使用的原材料总体分为A、B、C三类，每立方米产 / 品消耗A、B、C类原材料分别为0.6、0.66、0.72立方米。这三类原材料的采购单价,2021/C169.pdf#page=2:line=1
2021,C,C169,section_heading,问题分析,问题分析,2,22,0.819497,0-1@p1 -> 多目标@p1 -> 整数规划@p1 -> 粒子群@p1 -> 线性规划@p1 -> 遗传算法@p2 -> MOPSO@p24 -> VAR@p31,连接词=首先:4、其次:1、进一步:1、由此:2、可知:2、表明:2、说明:8、相比:1、为了:12、从而:7、因此:8；页行中位数=38；段落候选中位数=5；图表候选=10；公式行候选=654；标题候选=148,二、问题分析,4、在已知企业的产能可提高的前提下，根据现有原材料供应商和转运商的实际情 / 况，确定每周的产能可以提高多少，并给出未来24周的订购和转运方案。 / 二、问题分析 / 某建筑和装饰板材的生产企业所用原材料总体分为A、B、C三种类型，企业会根 / 据产能要求和库存量提前确定24周每周的原材料供应商和每周的订购数量，并确定,2021/C169.pdf#page=2:line=22
2021,C,C169,section_heading,符号说明,符号说明,4,5,0.929956,0-1@p1 -> 多目标@p1 -> 整数规划@p1 -> 粒子群@p1 -> 线性规划@p1 -> 遗传算法@p2 -> MOPSO@p24 -> VAR@p31,连接词=首先:4、其次:1、进一步:1、由此:2、可知:2、表明:2、说明:8、相比:1、为了:12、从而:7、因此:8；页行中位数=38；段落候选中位数=5；图表候选=10；公式行候选=654；标题候选=148,四 、 符 号 说 明,7. 假设 在 企业 通过 技术 改造 具备 了 提高 产能 的 潜力 时 ， 此 时 由 制定 的 订购 和 转运 / 方案 使 原材料 接受 量 增 大 ， 认 为 此 时 该 生产 企业 的 产能 与 接受 量 相 匹 配 。 / 四 、 符 号 说 明 / 表 1 符号 说 明 / 符号 说 明,2021/C169.pdf#page=4:line=5
2021,C,C169,section_heading,模型建立,模型建立,4,17,0.946052,0-1@p1 -> 多目标@p1 -> 整数规划@p1 -> 粒子群@p1 -> 线性规划@p1 -> 遗传算法@p2 -> MOPSO@p24 -> VAR@p31,连接词=首先:4、其次:1、进一步:1、由此:2、可知:2、表明:2、说明:8、相比:1、为了:12、从而:7、因此:8；页行中位数=38；段落候选中位数=5；图表候选=10；公式行候选=654；标题候选=148,五 、 问 题 一 的 模型 建立 与 求解,L 损耗 率 / 转运 量 / 五 、 问 题 一 的 模型 建立 与 求解 / 5.1 基于 投影 寻 踪 法 的 供 货 能 力 评价 模型 的 建立 / 要 求 建立 一 套 能 够 反映 保障 企业 生产 重要 性 的 数学 模型 ， 在 此 基础 上 确定 50,2021/C169.pdf#page=4:line=17
2021,C,C169,section_heading,模型求解,模型求解,1,30,0.943569,0-1@p1 -> 多目标@p1 -> 整数规划@p1 -> 粒子群@p1 -> 线性规划@p1 -> 遗传算法@p2 -> MOPSO@p24 -> VAR@p31,连接词=首先:4、其次:1、进一步:1、由此:2、可知:2、表明:2、说明:8、相比:1、为了:12、从而:7、因此:8；页行中位数=38；段落候选中位数=5；图表候选=10；公式行候选=654；标题候选=148,后周供货量的相互影响等约束条件，建立线性规划模型。模型求解结果显示每周运输,针对问题四，通过分析得知该企业每周的产能可以提高多少取决于每周收到的原 / 材料的等效产能，故以该等效产能最大为目标函数，综合考虑运输总量，供货量，前 / 后周供货量的相互影响等约束条件，建立线性规划模型。模型求解结果显示每周运输 / 总量都约为最大运输量，即该企业产能的提升主要受到现有转运商实际情况的限制， / 最终得到该企业平均最大原材料等效产能为73944立方米，所以该企业产能可以提升,2021/C169.pdf#page=1:line=30
